place_id,keywords
ChIJZXKqJVofaDQRaBfs-vDW5fg,"['房間', '沒有', '煙味', '隔音', '一張', '聽到', '態度', '櫃台', '人員', '空調']"
ChIJDc9zIvkhaDQRUZd3HbUKuFY,"['房間', '他們', '設備', '感覺', '樣子', '火車', '當天', '1800', '打電話', '雖然']"
ChIJWwY7t1QeaDQR1zu6pMTDKZU,"['餐點', '飯店', '嬰兒', '入住', '人員', '房間', '暖氣', '回電', '停車位', '取用']"
ChIJnxQsA7AjaDQRoZBpQfjoWRk,"['房間', '這次', '飯店', '價格', '房內', '還有', '飲水機', '不過', '沒有', '車位']"
ChIJE48XKjciaDQRIf4ZGdMMcqw,"['房間', 'n2', '浴室', '價格', '乾淨', '不會', '考慮', 'n3', 'n1', '地點']"
ChIJu6zmrTAiaDQRBDsM0x1FGo8,"['舒適', '乾淨', '房間', '入住', '超級', '還有', '衛浴', '中壢', '火車', '大廳']"
ChIJmWSSz28jaDQRk94E3JxLMtQ,"['早餐', '選擇', '房間', '入住', '夜市', '這次', '分鐘', '沒有', '這樣', '旅館']"
ChIJn99qkUgiaDQRRxxEn52a0nU,"['房間', '部份', '旅館', '還有', '乾淨', '泡澡', '早餐', '浴缸', '態度', '發現']"
ChIJtTzMHxIfaDQRgoOXxFGsQ0E,"['房間', '乾淨', '不會', '浴缸', '當天訂', '人房', '適中', '整體', '整潔', '看運氣']"
ChIJuQTuf4AjaDQRGe9aA03tiDw,"['房間', '沒有', '廁所', '退房', '入住', '規定', '窗戶', '懷疑', '你們', '四人房']"
ChIJgUWrOjIiaDQRR9yIQnL1BrY,"['房間', '機場', '分鐘', '抵達', '設備', '拍攝', 'agoda', '照片', '浴室', '超大']"
ChIJBUag6DUiaDQR_PzdUQLwKWY,"['房間', '隔音', '乾淨', '沒有', '真的', '算是', '浴缸', '感覺', '飯店', '早餐']"
ChIJl6gk5UsiaDQRtWr5VjZ3e4E,"['還有', '房間', '感覺', '停車場', '還要', '電梯', '整體', '不會', '時候', '乾淨']"
ChIJw_IfIxIjaDQR1vSAASMNlfI,"['民宿', '眷村', '溫馨', '包棟', '早餐', '還有', '體驗', '住宿', '跑跳', '非常']"
ChIJMY1_zCoiAjQRnoD0adLlPDE,"['酒店', '房間', '方便', '入住', '十分', '令行', '食肆', '已經', '環境', '因和媽媽']"
ChIJG9mYXyQiAjQRzs7tX4dZQ20,"['房間', '時間', '退房', '差到', '一個點', '異味', '窗有', '關同', '分別', '還可']"
ChIJd9p3zDAiAjQR7mDhG1qUdcg,"['舊座', '不會', '這裡', '新座', '日及', '假會開', '可轉', '一間', '因舊', '一樣']"
ChIJL3GSozUiAjQRiUjrfeKyLfc,[]
ChIJ0f_KprQjAjQRPDlvRPEqc4M,[]
ChIJ24G_3zkiAjQRtkQnVHrXrLg,"['新會區', '建築', '開業', '房價', '新會', '推薦', '一間', '服務', '21', 'Cleaning']"
ChIJqdDGz0QiAjQRajWsTpdl0OM,"['DIM', 'SUM', 'here', 'pretty', 'good', 'legit', 'will', 'come', 'back', 'again']"
ChIJ6W1yRVciAjQRNAuX1-c_zIk,"['front', 'people', 'Most', 'LUXURY', 'HOTEL', 'Dim', 'Sum', 'Xinhui', 'until', 'Double']"
ChIJ-89l-zQiAjQRDSLYjNbnrp8,"['沒有', '房間', '可惜', '剛剛', '舒適', '乾淨', '有無線', '充電', '貴妃', '餐館']"
ChIJ6w_a8DciAjQRBk8ci0gShks,[]
ChIJ8Q22wzciAjQR-wmu_ZP2YBg,"['here', 'restaurant', 'place', 'very', 'There', 'style', 'buildings', 'nice', 'food', 'hotel']"
ChIJ0wEjyh4iAjQRwyhwsskgWgo,[]
ChIJUdFe6DsiAjQREvxmAxvAEQ4,"['一般般', '這裡食', '而价', '一來', '餐廳', '房價', '平宜', '简潔', '地點', '市區']"
ChIJfdAZEtEjAjQRBi8RjrbxZdQ,[]
ChIJUz5sxjUiAjQR9iZoXxl4Rr8,[]
ChIJidvsOjgiAjQRUapSsQbvtus,[]
ChIJN_RIfjwiAjQRrvcQ-PtU_uw,[]
ChIJeaioWzAiAjQR4ns0zLgaThc,"['荞麦面', '四樓', '酒樓', '五樓', '中菜', '房較', '陰暗', '聲音', '商場', '太舊']"
ChIJmYNl6kciAjQRgwIJe28ptiw,"['直通', '岡州', '賓館', '巴士', '方便', '付近', '站點', '來往', '地區', '二時']"
ChIJA3RVk7QjAjQR441KdYtrT_E,[]
ChIJ-eEB7KcCaDQRNE0YoJsjOlQ,"['房間', '乾淨', '00', '早餐', '一點', '1850', '不過', '比較', '應該', '什麼']"
ChIJNZxoWB2oQjQRFdmahHhaEHM,"['房間', '態度', '退房', '入住', '空間', '餐點', '隔音', '三通', '更正', '天花板']"
ChIJtawae--nQjQRE1aHkz73A_0,"['整體', '房間', '還有', '早餐', '飲料', '入住', '浴室', '當天', '乾淨', '烤箱']"
ChIJbzUqftQabjQRrLxcj9IZ6kc,"['房間', '用餐', '結果', '時間', '你們', '開心', '建築', '隔音', '房卡', '什麼']"
ChIJMVZMnJwEbjQRE9fOn9R6oqY,"['飯店', '房間', '入住', '推薦', '進出', '停車', '停車場', '服務', '關閉', '地板']"
ChIJG1M84U8bbjQRTNNPA8BdVqk,"['飯店', '房間', '一個', '不會', '迎娶', '不錯', '兩人房', '跟櫃', '1000', '還要']"
ChIJlyEzYZ4DbjQRjRgNStNjgbs,"['飯店', '聲音', '小孩', '這次', '遊戲室', '房間', '入住', '隔音', '還要', '問題']"
ChIJv-bXKrgEbjQRPHFe4JH6dfo,"['房間', '住宿', '親切', '還有', '服務', '體驗', '早餐', '旅店', '入住', '質感']"
ChIJZ_ApJJEEbjQRF3h0lF_vgFU,"['房間', '飯店', '開門', '推薦', '鑰匙', '感覺', '設施', '婚禮', '選擇', '建議']"
ChIJmUZ_RUcDbjQR1puw2cGy6co,"['房間', '冰淇淋', '早餐', '相當', '時候', '沒有', '服務人員', '親切', '還不錯', '乾淨']"
ChIJI1DTsFIDbjQRArO-EcNmxHw,"['房間', '拖鞋', '乾淨', '沒有', '聲音', '早餐', '覺得', '左邊', '飯店', '牆壁']"
ChIJY2U0Fs4EbjQRJSQtDQfwIIU,"['宵夜', '免費', '飯店', '他們', '房間', '早餐', '停車場', '可以', '這個', '還有']"
ChIJW3oTcI0EbjQRRBBB43jIxUA,"['飯店', '人員', '房間', '問題', '真的', '確認', '協助', '更換', '因為', '開燈']"
ChIJxdyy02ADbjQRk6qYAB3ZesM,"['房間', '旅館', '汽車', '早餐', '乾淨', '親切', '停車', '商務', '房型', '吐司']"
ChIJhV-wtDsbbjQRzoIOlpNtJq4,"['旅館', '房客', '處理', '房間', '蓮蓬頭', '小時', '應該', '你們', '態度', '車站']"
ChIJRaOvCJEEbjQRfU83qz3Doho,"['房間', '住宿', '舒適', '乾淨', '有點', '早餐', '地點', '信義國', '分鐘', '這次']"
ChIJi9wS_skEbjQRpA9nPM7YsZI,"['房間', '插座', '浴缸', '沒有', '還不錯', '訂房', '房型', '怎麼', '服務人員', '考慮']"
ChIJAXvzvDkbbjQRQ5GYGYi_CI0,"['退房', '入住', '房間', '辦理', '上輩子', 'NT', '沒有', '感覺', '詢問', '櫃台']"
ChIJ1b1yXIUDbjQRaycnd6EdWpc,"['停車', '早餐', '免費', '升級', '房間', '還有', '不會', '價格', '電視', '不錯']"
ChIJjWBUhbAEbjQR1ZXIQS9Auks,"['真的', '房間', '不錯', '超級', '宵夜', '簡單', '感覺', '乾淨', '選擇', '冰淇淋']"
ChIJ0VoBDcIEbjQRzNOFJ05SQfM,"['煙味', '不會', '停車費', '備品', '入住', '廁所', '補助', 'n10', '10', 'n2']"
ChIJt76n2JMEbjQRs8CMSkNq36E,"['房間', '飯店', '入住', '幫忙', '開始', '電梯', '應該', '乾淨', '蒼蠅', '早餐']"
ChIJKWxQg2QEbjQRZ9WcysdKM-M,"['早餐', '房間', '沒有', 'n1', 'n2', 'n3', '棉被', '捷運站', '飯店', '百貨']"
ChIJjbixK-wWaTQRUc5nmaFa3Ec,"['房間', '飯店', '沒有', '結果', '11', '辦法', '睡覺', '跳電', '一個', '浴室']"
ChIJU5t7wew9aTQRUZAgJug_yyc,"['飯店', '期間', '房間', '小姐', '千禧', '不會', '東西', '錄音', '並且', '這位']"
ChIJRclOxbQXaTQRT_9pby9uo0c,"['房間', '飯店', '入住', '早餐', '服務', '因為', '一樣', '酒店', '結果', '整個']"
ChIJ3-HoRgEWaTQRijcL6YJ8D04,"['飯店', '早餐', '房間', '舒服', '服務', '起來', '他們', '浴缸', '親切', '電梯']"
ChIJ0b0x8sI9aTQR2Qtx4GCuwfk,"['飯店', '入住', '服務人員', '沒有', '飲水機', '五星', '餐廳', '房內', '熱水', '環保']"
ChIJweacIYU9aTQR7Qcu2m7BOmM,"['飯店', '沒有', '入住', '早餐', '房間', '因為', '價格', '服務', '真的', '渡假']"
ChIJG0-eAr8XaTQRMwFaFCf9rHQ,"['訂房', 'check', '人員', '訂單', '充電', '入住', '酒店', '這種', '飯店', '編號']"
ChIJbQn0eugXaTQRgJTvLMCXnBY,"['飯店', '房間', '訂房', '服務', '服務人員', '非常', '入住', '早餐', '平台', '舒適']"
ChIJd1P7ffE9aTQR8Z68Nj3NVIc,"['入住', '電梯', '房間', '人員', '櫃台', '嬰兒', '體驗', '...', '房卡', '早餐']"
ChIJw4G4AsMXaTQRCFqVvDwCjqA,"['房間', '隔音', '入住', '隔壁', '旁邊', '旅館', '小孩', '熱水', '飯店', '地點']"
ChIJB51xwiEWaTQRNORkN9pihAA,"['房間', '停車場', '飯店', '早餐', '逢甲', '入住', '風機', '大廳', '服務人員', '因為']"
ChIJ4Yq2tyEWaTQRAjC1lQ9gvwE,"['房間', '親切', '飯店', '枕頭', '逢甲', '夜市', '浴室', '服務', '沒有', '優點']"
ChIJ1X3jKvQ9aTQR6gQpEwSHf2o,"['飯店', '這次', '房間', '早餐', '訂房', '價格', '浴缸', '空間', '還有', '商旅']"
ChIJ3yeHIQAWaTQR0VeKjC9QDLk,"['潛水', '教練', '體驗', '11', '環境', '乾淨', '推薦', '水肺', '設備', '證照']"
ChIJd2V1WR49aTQR_9LuGusQXdw,"['房間', '早餐', '推薦', '不錯', '飯店', '住宿', '覺得', '兩晚', '沒有', '因為']"
ChIJn9h1VbkXaTQRrcAgbiY8y4I,"['飯店', '房間', '沒有', '隔音', '乾淨', '入住', '點數', '大廳', '舒適', '設備']"
ChIJJYUjgz0WaTQRlleYyVihQu0,"['房間', '人員', '親切', '膠囊', '飲料', '退房', '隔音', '住宿', '整體', '吹風機']"
ChIJsZvqdo49aTQRc1fr22Y4UM0,"['飯店', '服務人員', '房間', '問題', '缺點', '付費', '車位', '地點', '入住', '床底']"
ChIJKfLjHD0WaTQRUr47BRD8goE,"['飯店', '房間', '逢甲', '不錯', '裝潢', '服務人員', '態度', '親切', '隔音', '夜市']"
ChIJKyPeC_QXaTQREgfvRB6yWpc,"['房間', '飯店', '房客', '房內', '一個', 'n2', 'n3', 'n4', '不錯', 'n5']"
ChIJoxlMbELkATQRSNr1ZLEjfqs,[]
ChIJFb-VXxblATQR-UeAPDW1RAI,[]
ChIJS6UxkzzlATQRWKmh1cDXWkQ,[]
ChIJw3oG_y2lQjQRL1E_sBXBQCA,"['飯店', '服務', '沒暖氣', '還有', '覺得', '溫泉', '櫃台', '優惠', '可以', '入住']"
ChIJi28OnbKlQjQRRBuR8Sx6edM,"['飯店', '服務', '不錯', '還有', '入住', '這次', '東西', '房間', '選擇', '很棒']"
ChIJ4WEjnlClQjQRfL0zUR6K7Lc,"['大樓', '浴室', '廁所', '從頭', '服務人員', 'CP', '地點', '超過', '無法', '必須']"
ChIJY7BQZTalQjQRWoDC58CGLC0,"['...', '入住', 'low', 'very', 'after', 'work', '單身', '櫃台', '清潔', '晚上']"
ChIJrQGLsDWlQjQRAZdM9eX0qJA,"['免治馬桶', '飯店', '整體', '還有', '這邊', 'U0001f979', '真的', '早餐', '服務', '親切']"
ChIJXZtjXDalQjQRrheJYGi2Gl4,"['房間', '乾淨', '入住', '沒有', '浴缸', '兩張', '這麼', '廁所', '推薦', '建議']"
ChIJC37MqymvQjQRR_pbQTbvEvI,"['飯店', '入住', '開過', '一瓶', '人員', '處理', '房間', '淡水', '三瓶', '沒有']"
ChIJyaW4OPivQjQRxneRIjVPcjI,"['房間', '適合', '乾淨', '方便', '便利商店', '六人房', '客廳', '還有', '兩間', '廁所']"
ChIJt3GpPzalQjQR5Pf6DC4269s,"['浴缸', '有點', '房間', '煙味', '漁人', '碼頭', '沒有', '老舊', '鑰匙', '舒服']"
ChIJb8S1o_evQjQRtAbjRHi6860,"['會館', '房間', '聲音', '飯店', '捷運站', '淡水', '入住', '公公', '右手', '房卡']"
ChIJlYn_uVmlQjQR__12YWKq6aE,"['旅館', '房間', '零食', '外觀', '親切', '因為', '還有', '老街', '照片', '方便']"
ChIJY3q8aoSvQjQRX2NPAq6ZNhk,"['號房間', '民宿', '小時', '不過', '20', '每小時', '沒有', '房間', '屋主', '特別']"
ChIJ4_88EVqlQjQRLem8L1RwksM,"['淡水', '一樓', '老街', '乾淨', '還不錯', '離捷', '運站', '不遠', '行為', '親切']"
ChIJlZRrIVilQjQRCnRn0vZrU9o,"['房間', '乾淨', '淡水', '舒服', '免費', '超好', '這裡', '下次', '必答', '晾衣']"
ChIJHQiIe64FbjQRea0hPagRm5U,"['房間', '早餐', '冷氣', '時間', '00', '飯店', '乾淨', '不錯', '套餐', '可以']"
ChIJ0Srd5mgFbjQRXHOSqP-L2o0,"['飯店', '房間', '一點', '還有', '問題', '高雄', '浴缸', '入住', '金獅湖', '乾淨']"
ChIJXWz4ADwbbjQR12lIj_DRsek,"['房間', '乾淨', '浴室', '人員', '旅店', '浴缸', '一樣', '品質', '聲音', '頻道']"
ChIJlRZRE1EbbjQRKdKAH27ofW8,"['服務人員', '房間', '飯店', '入住', '開始', '辦理', '大廳', '態度', '不會', '早餐']"
ChIJTyjnV_upQjQR7hnxTXCw1zM,"['房間', '飯店', '酒店', '入住', '櫃台', '大廳', '地點', '這個', '清理', '分鐘']"
ChIJScHhvMepQjQRjWOU2XHnfrw,"['飯店', '寵物', '入住', '還算', '不錯', '分鐘', '20', '君悅', '服務', '友善']"
ChIJmVbLqq6pQjQRnVHTQbp80FU,"['房間', '沒有', '不會', '房卡', '暖氣', '櫃台', '推薦', '地點', '11', '發現']"
ChIJC2orkwmpQjQRcCWYB-80Pu0,"['房間', '浴室', '浴缸', '淋浴', '房卡', '問題', '沒有', '設備', '非常', '西門']"
ChIJeQBoJQ2pQjQRKDYtcdHWcOY,"['沒有', '房間', '旅館', '入住', '地點', '備品', '感覺', '牙刷', '可以', '寄放']"
ChIJoVBVBbx2bjQRBGjOtYbf8ZA,"['房間', '整個', '入住', '飯店', '什麼', '早餐', '喜歡', '這種', '設計', '感覺']"
ChIJB-i_B412bjQR91MGqJm0FZk,"['房間', '入住', '飯店', '台南', '非常', '停車場', '還有', '時間', '整體', '早餐']"
ChIJ1ZIKf4t2bjQRYZ5YTorGH00,"['飯店', '台南', '火車', '整體', '服務', '因為', '房間', '歷史', '人員', '入住']"
ChIJb6goICd0bjQR1rWu9-8ymhA,"['早餐', '入住', '住宿', '服務', '時間', '10', 'breakfast', '這次', '服務好', '飯店']"
ChIJj6KiZqNxbjQR1r5nxPfPWoI,"['房間', '還有', '用餐', '不錯', '地點', '結果', '餐點', '詢問', '貴飯', '乾淨']"
ChIJDVA4ILt2bjQR4VAi6wGlsSk,"['入住', '房間', '飯店', '每晚', '覺得', '時間', '隔音', '早餐', '非常', 'CP']"
ChIJcWJbO3x3bjQRw0psRJrHKUY,"['飯店', '房間', '火車', '設計', '停車位', '問題', '日式', '台南', '雖然', '00']"
ChIJESJv8JJ2bjQR-d5JYH9870I,"['飯店', '處理', '人員', '訂房', '客人', '網路', '他們', '浴缸', '房間', '空間']"
ChIJJynbVCZ0bjQRQwuUHChzaXw,"['房間', '飯店', 'Agoda', '環境', '抽煙', '乾淨', '消費', '扣款', '通知', '入住']"
ChIJFbkyPTp3bjQRYZgpSDApFnc,"['房間', '環保', '沐浴乳', '茶籽堂', '空間', '騎車', '價格', '旅店', '天然', '用品']"
ChIJjV7Tgr1yBxQREoL79OiRfm8,"['這裡', '飯店', '一點', '服務人員', '評論', '一個', '早餐', '整體', '..', '停車場']"
ChIJp81OB4p2bjQR00m011Bb-Oc,"['房間', '浴室', '飯店', '地點', 'table', '廁所', '早餐', '房卡', '人員', '排隊']"
ChIJX-PjLo92bjQRIj781Y0hvhw,"['早餐', '牛肉', '房間', '因為', '入住', '魚粥', '乾淨', '飯店', '還有', '虱目']"
ChIJ6R0LMhl3bjQR5LYwPSeKZOk,"['房間', '還有', '乾淨', '入住', '人員', '聲音', '親切', '時間', '插頭', '問題']"
ChIJa9ceetl3bjQRWsiHFausYus,"['民宿', '備品', '還有', '台南', 'loft', '空間', '超級', '感受', '下次', '用心']"
ChIJV6ZvOsV2bjQR77EOWUO5nq0,"['乾淨', '停車', '房間', '舒適', '入住', '外面', '地點', '整潔', '安靜', '市場']"
ChIJI0j0xI12bjQRjC0K2WEuKQM,"['台南', 'n1', 'n2', '房間', '訪客', '隔音', '青旅', '碎屑', '雙人', '火車']"
ChIJjSYpa4N2bjQRwJ06wzvkAQU,"['房間', '有點', '隔音', '浴缸', '沒有', '早餐', '服務', '老舊', '火車', '經過']"
ChIJ2VD9gox2bjQRJ159S3A7frk,"['房間', '飯店', '評論', '熱情', '貼心', '親切', '住宿', '台南', '入住', '地點']"
ChIJzXbne4x2bjQRON6E6WKRssM,"['房間', '沒有', '火車', '覺得', '乾淨', '舒適', '洗手台', '應該', '一個', '大廳']"
ChIJH5UrwGipQjQR5s5WfFvR-44,"['房間', '入住', '舒適', '服務人員', '因為', '樓層', '清潔', '酒店', '五星', '台北']"
ChIJ52KMGkFOXTQRk-ppD2l8YqE,"['飯店', '沒有', '房間', '浴缸', '雖然', '有點', '..', '乾淨', '整體', '停車']"
ChIJbUw4CxVOXTQR1Yon0OD4c68,"['房間', '煙味', '不錯', '不會', '煙害', '防治法', '隔音', '早餐', '可以', '浴缸']"
ChIJfffL_QNPXTQR4C6bcZbP1HI,"['廚房', '住客', '3000', '早餐', '旅店', '吹風機', '使用', '房間', '旅宿', '現場']"
ChIJHRJ5Tz5OXTQRj0puE8Wl4Ow,"['房間', '空調', '裡面', '夜市', '還有', '什麼', '入住', '旅館', '11', 'n1']"
ChIJNf4SXj5OXTQR9AE9Qe1GgXQ,"['還有', '基隆', '一樓', '寵物', '房間', '住宿', '旅店', '可以', '吐司', '店內']"
ChIJY_8LET9OXTQR0Tv3UCIr7_E,"['旅店', '房間', '基隆', '享住', '廁所', 'n1', '問題', '入住', '單人房', '喜歡']"
ChIJ6ST3iUBOXTQREezQ8QCzTGs,"['房間', '早餐', '10', '停車位', '起來', '設備', '還有', '處理', '基隆', '舒服']"
ChIJZVqCmD9OXTQRQnjazimuFU4,"['早餐', '房間', '海景房', '不錯', '海景', '夜市', '設備', '老舊', '乾淨', '免費']"
ChIJteX0qT9OXTQRYY0nwLUiW-c,"['夜市', '飯店', '廟口', '有點', '隔音', '房間', '傳統', '設備', '親切', '老舊']"
ChIJ7cb3Pj9OXTQRmsnDHjSmZV4,"['房間', '入住', '沒有', '窗戶', '覺得', '感覺', '差到', '地點', '分鐘', '超級']"
ChIJ3wzkZBZOXTQRdyoY5S3HSg8,"['房間', '乾淨', '單車', '浴室', '隔壁', '問題', '起來', '停車場', '沒有', '隔音']"
ChIJwwaefUBOXTQRv3XKgUoOnNY,"['停車場', '房間', '乾淨', '沒有', '住宿', '早餐', '應該', '飯店', '不錯', '夜市']"
ChIJmb6mgBZOXTQRQYXquRw1lyc,"['房間', '壁紙', '浴缸', '乾淨', '旅館', '還有', '廟口', '沒有', '退房', '浴室']"
ChIJIZfoyqRPXTQRNMGBYAQgSZY,"['房間', '聲音', '環境', '房內', '樓下', '電梯', '樓梯', '隔天', '退房', '隔音']"
ChIJ0-72MT5OXTQRh59rHCeymzw,"['房間', '還有', '住宿', '乾淨', '交誼廳', '整體', '區域', '旁邊', '因為', '一個']"
ChIJnS_wHT5OXTQRfsYv7QRKnHU,"['房間', '停車', '一個', '問題', '隔音', 'TMD', 'n2', '老舊', '態度', '覺得']"
ChIJOYiK9RVOXTQRjyNKDO1Wn7w,"['房間', '地點', '沒有', '夜市', '親切', '姊姊', '浴室', '洗手台', '電梯', '一點']"
ChIJC2DiFhZOXTQRjoObQ1bh_wQ,"['沒有', '隔音', '房間', 'n2', 'n3', '缺點', '飯店', '夜市', '真的', '棉被']"
ChIJSftX0OJNXTQRXXwLHMFgOP0,"['浴缸', '房間', 'n2', '還有', '浴室', 'n3', '真的', '缺點', 'n1', '雖然']"
ChIJF-JLRgipQjQR4Tco4b5GIQ8,"['旅店', '房間', '相當', '二樓', '免費', '空間', '零食', '入住', '服務', '雖然']"
ChIJIQGgXbapQjQRePJV9krxryY,"['飯店', '房間', '沒有', '入住', '還有', '相鐵', '相鐵西門', '辦理', '因為', '相當']"
ChIJJyae8UUDbjQRiYZZYt0orZE,"['房間', '不耐煩', '遺失', '非常', '乾淨', '價格', '旅館', '設計', '退房', '住宿']"
ChIJd1Etb8IeaDQR-YPlFx4tSII,"['飯店', '沒有', '這間', '房間', '冷氣', '焚風', '服務員', '幾次', '起來', '空調']"
ChIJtWo1z9IYaDQRkeLieWUAgdw,"['不好', '隔音', '天花板', '乾脆', '衣櫃', '灰塵', '發霉', '還會惱', '羞成', '進房間']"
ChIJw4TlyAEfaDQRjS3uWnS2Tuo,"['浴缸', '房間', '還有', '乾淨', '一點', '因為', '舒適', '價格', '非常', '浴室']"
ChIJy9pv59IYaDQRtPB9S1vBz-w,"['覺得', '房間', '阿莫', '洗澡', '裝修', '規定', '人來', '這是', '條的', '小朋友']"
ChIJ-YcvwiofaDQRtcXWwoX2W28,"['服務態度', '汽車', '旅館', '房間', '早餐', '老公', '機會', '乾淨', '整潔', '還有']"
ChIJkfQlVpB3bjQROmIqdwHKh-k,"['房間', '環境', '舒適', '缺點', '旅店', '早餐', '乾淨', '整體', '沒有', '停車場']"
ChIJO6_7U1l2bjQR0skE6DHpHn4,"['房間', '夜市', '停車場', '乾淨', '花園', '隔音', '入住', '服務人員', '舒適', '親切']"
ChIJmTZLr3x2bjQRZE6G_9_d5co,"['顧客', '房間', '飯店', '處理', '友愛街', '服務', '問警衛', '東西', '地點', '空間']"
ChIJN2wJn212bjQRHJkhqij1zvQ,"['早餐', '飯店', '房間', '入住', '還有', '留飯', '洗澡', '因為', '問題', '兩間']"
ChIJ7whBUGR2bjQRsDOycqDRMSg,"['房間', '音響', '停車場', '人員', '飯店', '八樓', '乾淨', '入住', '口罩', '設備']"
ChIJ581p22J2bjQRc1y2mXfkLok,"['飯店', '林百貨', '停車場', '早餐', '入住', '選擇', '對面', '房間', '空間', '二個']"
ChIJ606G9UV0bjQR0P-jpxdrGaE,"['房間', '餐廳', '乾淨', '冰淇淋', '早餐', '供應', '康橋', '分館', '一樓', '沒有']"
ChIJidi1EDt3bjQRpiKeZAuyLQI,"['背包客', '還有', '房間', '一個', '頂樓', '機車', '空間', '真的', '覺得', '服務員']"
ChIJJ2br7X13bjQRZ0O7IiLa_3Q,"['入住', '早餐', '房間', '00', '乾淨', '沒有', '宵夜', '退房', '浴室', '用餐']"
ChIJHTQukS53bjQRC2qAy-T8-rA,"['房間', '00', '浴室', '親切', '乾淨', '12', '景點', '還蠻', '免費', '無法']"
ChIJW1ovtcR3bjQRhNkQXoj85Hc,"['飯店', '停車場', '服務人員', '房間', '海安', '沒有', '停車位', '車位', '因為', '不會']"
ChIJM6N9rGB2bjQRkY1hO7ff48A,"['飯店', '人員', '早餐', '..', '入住', '服務', '不過', '這次', '進房', '感覺']"
ChIJcRD1Ufl3bjQRW05FUJ-fqG0,"['房間', '台南', '還有', '乾淨', '舒適', '非常', '枕頭', '親切', '柏居', '位置']"
ChIJ2xb2bWl2bjQR9PsMuKNkU74,"['房間', '服務', '入住', '親切', '不錯', '台南', '下次', '人員', '舒適', '乾淨']"
ChIJC7kXHF6r8TURsMklqmvP-Jo,"['hotel', 'nIt', '...', '低分', '飯店', '大廳', '服人員優', '連續', '房間', '人員']"
ChIJ2ajEgGOr8TURtn4Q1Vz_jZs,"['機場', '房間', '很棒', '四通', '橋捷', '運站', '市區', '八達', '乾淨', '清潔']"
ChIJZ0VcCz0WaTQRPAcaMFiIE7c,"['房間', '房內', '夜市', '枕頭', '選擇', '人員', '24', '停車場', '早餐', '入住']"
ChIJRW5eRoU9aTQRrlxYFT5w6nQ,"['房間', '浴缸', '飯店', '入住', '早餐', '服務人員', '還有', '非常', '停車場', '服務']"
ChIJA5-a7aIXaTQR6e31oBhQchk,"['乾淨', '入住', '房間', '早餐', '特約', '停車場', '大廳', '電梯', '沒有', '可以']"
ChIJObHbu4wjaDQRhUgtv_paoSo,"['活動', '小朋友', '親子', '飯店', '10', '入住', '不會', '那麼', '浴巾', '真的']"
ChIJg_Li8bkjaDQR9P3tVUm4-xk,"['房間', '早餐', '入住', '乾淨', '三揚', '用心', '這次', '舒適', '服務', '停車場']"
ChIJyURyFrcjaDQRPRvfRfQJP6s,"['房間', '人床', '停車場', '早餐', '張單', '溫溫', '不錯', '機會', '有點', '種類']"
ChIJE8-tbEkiaDQRQd2JMFabIn4,"['房間', '不錯', '停車場', '實際', '訂房', '地點', '這麼', '一個', '態度', '枕頭']"
ChIJn_YIa2SoQjQR4AJ_MPQPTSY,"['房間', '沒有', '不錯', '早餐', 'ktv', '忽冷', '忽熱', '小孩', '年期', '按摩椅']"
ChIJF78RupYCaDQRLGMADp3691E,"['房間', '入住', '感覺', '週六', '價格', '房門', '空氣', '有點', '房型', '阿姨']"
ChIJaSugG6cCaDQRxG66sih68a4,"['房間', '洗澡', '12', '評論', '睡覺', '有點', '洗臉', '打開', '00', '10']"
ChIJ_2hLSmB2bjQR-xbQA3dangc,"['空間', '整體', '公共', '台南', '房間', '飯店', '老飯', '設計', '區域', '還有']"
ChIJqV9-2XkDaDQRu5FLNa02SiI,"['入住', '浴缸', '房間', '夜市', '飯店', '覺得', '休息', '乾淨', '機台', '還不錯']"
ChIJVU_Y4wkaaTQRS3ecCcc8uFA,"['房間', '雖然', '服務人員', '乾淨', '早餐', '防滑', '浴室', '服務', '親切', '免費']"
ChIJicmD1A4aaTQR7_DcEGEK5vU,"['房間', '乾淨', '應該', '早餐', '稍微', '入住', '飯店', '303', '熱水', '感覺']"
ChIJ61ryzREaaTQR6S2dnn_5FtY,"['房間', '飯店', '浴室', '因為', '早餐', '浴缸', '入住', 'n1', 'n2', 'n3']"
ChIJX8E3guQbaTQRtZT8PtjLt_w,"['因為', '房間', '浴缸', '沒有', '建議', '..', '停車場', '一樓', '整潔', '不錯']"
ChIJs9VAnLMRaTQR96xcnMfvMYA,"['早餐', '房間', '老媽媽', '強大', '50', '親切', '有點', '民宿', '....', '方便']"
ChIJu9i68KUQaTQRYKUOVYf3uGY,"['春水', '房間', '早餐', '客人', '什麼', '員工', '套餐', '還有', '不會', '住宿']"
ChIJ_YM8AQ4aaTQR8mdEP4R5Brs,"['just', 'station', '220v', '豐原', '火車', '很優', '離廟', '10', '分鐘', '這次']"
ChIJGZvJfRIaaTQRs57CF1lAMCw,"['評論', '飯店', '發霉', '3000', '浴室', '乾淨', '雙人房', '房間', 'EECP', '醫院']"
ChIJPd2yl4AbaTQRRbirJfGIoPU,"['房間', '入住', '三館', '店家', '當天', '一張', '這次', '浴室', '真的', '實際']"
ChIJM0uiHQsQaTQRP6DB2nbn5H4,"['浴缸', '房間', '時間', '真的', '不賴', '不過', '電視', '感覺', '還有', '睡覺']"
